year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
1997,Funky Days Are Back Again,Cornershop,SOUBLQD1315CD4AB8F,AR6LM3I1187B9B2B34,4,1.0,-7.444,105.003,0.955,8,0.349,0.7999598990000001,0.003,0.0,55.51300000000001,-78.035,279.931,-215.205,154.516,-128.901,312.022,-83.475,110.251,-129.73,138.435,-102.348,74.388,-83.23899999999998,189.599,-95.09,48.532,-99.268,80.723,-77.992,125.779,-55.14100000000001,43.403,0
2001,Put It On Me,Ja Rule,SOMBFME1315CD48099,ARM9HR61187B9AD75A,4,1.0,-5.254,93.002,0.947,1,0.601,0.851058526,0.002,0.223,57.361,-34.284,254.138,-162.555,193.004,-177.023,247.154,-104.301,139.811,-105.193,239.524,-106.808,92.967,-104.922,99.39,-100.749,56.387,-69.297,76.959,-102.966,138.055,-75.52,65.503,1
2008,Change,Taylor Swift,SOEHFVV13731BFB76A,ARS54I31187FB46721,4,0.875,-4.801,95.974,0.875,5,0.361,0.7946818729999999,0.006999999999999999,0.003,57.63399999999999,-120.608,299.9790000000001,-201.856,112.326,-164.107,305.903,-99.552,117.426,-154.003,240.83,-94.882,87.96799999999998,-123.404,86.066,-75.995,44.057,-52.457,88.861,-95.51,153.889,-69.56,46.392,1
2003,Step In The Name Of Love,R. Kelly,SOUUVYC137380D1F80,ARLMXEA1187B9A7D04,4,0.458,-19.312,92.99,0.848,11,0.142,0.31422974600000003,0.002,12.836,42.861,-121.226,345.702,-227.662,164.826,-147.868,187.872,-63.00100000000001,180.329,-108.533,177.577,-137.507,96.737,-130.27100000000002,100.567,-65.225,116.681,-80.24600000000002,89.038,-74.485,74.00399999999998,-58.552,75.95100000000002,1
2007,Bi-Polar Baby,The Wildhearts,SOBNWRM131343844B6,ARYCGI21187B9AEACC,4,0.995,-5.3420000000000005,135.024,0.8029999999999999,8,0.6459999999999999,0.927723159,0.006,1.158,56.492,-113.731,169.59599999999998,-144.94899999999996,59.505,-195.685,137.495,-63.924,45.662,-76.53399999999998,156.523,-87.647,49.447,-55.714,88.324,-42.41,36.92,-34.566,60.023,-78.62,74.934,-37.003,43.442,0
2008,Kiss Me Thru the Phone,Soulja Boy,SOBHUDE13B0A81521E,ARXHGWB1187FB557F5,4,1.0,-6.902,128.061,1.0,2,0.491,0.941771428,0.009000000000000001,0.5579999999999999,54.996,-35.265,362.217,-150.616,168.287,-107.081,99.659,-61.629,97.753,-126.627,53.106,-60.069,80.64699999999998,-97.08,86.916,-57.072,36.931,-39.421,68.98899999999999,-52.612,36.091,-52.386,34.529,0
2002,Nasty Girl,Destiny's Child,SOJFLHS12A8C13506A,ARKWI7M1187B9B7713,4,1.0,-4.235,130.047,0.383,10,0.0,0.8819964140000001,0.011,0.002,59.102,-15.023,319.533,-171.709,153.45600000000005,-298.209,380.707,-74.282,140.27200000000002,-213.91,151.368,-123.317,81.682,-75.834,98.387,-75.171,57.653,-84.111,100.982,-84.353,59.934,-55.869,54.479,0
2008,So What,Pink,SOEHUMK1366F636FE6,ARUZYQZ12F129957C8,4,1.0,-5.482,159.2,0.218,6,0.027000000000000003,0.6828363959999999,0.012,0.0,57.051,-81.501,189.248,-164.273,113.264,-278.503,359.625,-66.663,103.579,-208.85,96.662,-91.519,68.906,-49.585,71.571,-68.812,62.756,-55.122,88.77,-90.675,46.926,-35.768,51.02,1
2005,The Worst,Lagwagon,SOBYOBG13134395F38,AROKI271187FB381B1,4,0.695,-6.2429999999999986,95.176,0.5660000000000001,7,0.177,0.934255416,0.003,0.126,55.914,-103.291,168.217,-121.714,83.41,-206.818,78.801,-69.05,57.958,-73.994,120.765,-57.909,57.65,-74.555,65.062,-56.006,23.573,-57.386,52.826,-61.162,28.873,-41.324,24.265,0
1993,Charlotte Sometimes,The Cure,SOEQAHH1374041561F,ARWA6NT1187FB3F15C,4,1.0,-14.027,123.829,0.7929999999999999,9,0.166,0.7478787570000001,0.008,0.0,50.293,-120.081,171.13,-108.581,116.683,-78.223,323.1740000000001,-52.164,97.351,-195.514,120.229,-89.631,59.27,-61.609,120.725,-70.52,46.401,-62.593,69.681,-44.841,68.693,-42.996,42.28100000000001,0
1996,Twinkle,Tori Amos,SOJFSFB12A6701F25F,AR4KS8C1187FB4CF3D,4,0.777,-23.835,88.93700000000003,0.316,0,1.0,0.029661092000000007,0.003,0.023,44.809,-209.324,224.667,-121.514,119.185,-217.215,145.77,-24.028,156.299,-74.26899999999998,74.14399999999998,-106.712,18.765,-124.961,115.185,-77.745,74.347,-74.41199999999998,92.769,-77.794,60.93,-30.594,56.276,0
1999,Black Pearl,Black Label Society,SOHIOQI12AB018BDD1,ARQFUGM1187FB3E24E,4,0.329,-6.227,97.646,0.198,9,0.73,0.6740581840000001,0.01,0.006,58.678,-109.191,179.76,-121.458,104.118,-132.436,55.68899999999999,-59.489,94.612,-79.455,118.93,-86.79799999999999,63.334,-35.446,81.581,-46.432,40.121,-50.082,50.843,-41.417,29.776,-50.168,65.555,0
2001,Don't Tell Me,Madonna,SOBWHPF12A81C22ABF,ARBEOHF1187B9B044D,1,0.0,-14.03,49.99,0.851,7,0.912,0.45138767,0.006999999999999999,0.0,45.529,-229.26,192.815,-201.754,150.78,-105.188,287.935,-115.206,69.098,-76.56,142.496,-107.518,66.208,-104.099,127.902,-27.228,48.992,-56.849,86.18299999999998,-75.124,89.40899999999998,-29.121,66.199,1
1996,I Can't Sleep Baby (If I),R. Kelly,SOQJXUL13AE23B4267,ARLMXEA1187B9A7D04,4,0.972,-18.133,120.22,0.87,4,0.545,0.222086231,0.002,0.463,48.301,-162.803,161.315,-183.862,125.079,-180.327,219.976,-40.91,141.518,-137.864,92.22,-87.335,61.044,-71.83800000000002,102.416,-57.368,74.865,-63.161,72.432,-74.812,76.01100000000002,-58.223,62.051,1
1994,Little Child,Des'ree,SOMNJST12A8AE4612D,AR0URB11187FB46C1C,4,0.255,-11.83,109.954,0.684,4,0.633,0.489853627,0.003,0.0,51.669,-114.731,342.533,-205.781,93.064,-147.15200000000004,270.03,-49.112,108.55,-169.73,124.564,-110.407,52.5,-79.52,77.878,-91.842,53.583,-71.979,74.457,-82.85799999999998,88.43299999999998,-61.067,57.729,0
2003,Detchibe,Prefuse 73,SOHHKAD12A6D4FB647,ARY4M5Z1187FB45D98,4,1.0,-5.327000000000001,96.051,0.917,4,0.07200000000000001,0.529724481,0.005,0.001,56.614,-106.686,269.828,-165.67,151.362,-230.379,317.693,-36.461,175.678,-121.664,200.099,-83.596,71.02600000000002,-122.434,150.57299999999995,-65.48100000000001,29.636,-70.168,108.509,-158.65,98.13,-44.695,51.06100000000001,0
1990,Something To Believe In,Poison,SOIPXGD137718A2F15,ARRR9QU1187B9AE226,4,0.7440000000000001,-12.201,67.369,0.078,8,0.439,0.668301781,0.006,20.113,49.799,-81.829,245.557,-98.594,180.621,-110.168,144.78,-59.749,137.251,-106.663,119.912,-95.292,91.421,-136.111,140.534,-55.306,62.036,-57.337,78.42399999999998,-106.491,56.199,-66.23,53.722,1
1990,Slug,Ramones,SOZADJL12A58A7A3BF,ARMKODX11F50C4BD1B,4,0.971,-7.069,78.559,0.314,1,0.0,0.947962313,0.034,0.0,54.896,-44.434,197.415,-41.79600000000001,174.69299999999996,-235.1,233.728,-49.94300000000001,113.837,-53.411,117.977,-73.16,108.397,-61.338,66.2,-60.565,28.633000000000006,-55.856,38.511,-110.276,29.921,-33.043,25.992,0
1995,Run Away,Real McCoy,SOKNNWR12AAA15CFEA,ARSMZGU127677048F7,4,0.0,-8.174,130.739,0.816,11,0.004,0.951473856,0.013,38.114,52.076,-15.16,243.623,-139.13,104.112,-65.955,62.654,-50.212,94.949,-76.225,209.916,-48.396,89.694,-43.422,90.177,-61.765,43.639,-29.831,92.253,-38.762,127.858,-49.989,39.431,1
2010,Take It Off,Ke$ha,SOTDWYS1373FF285D2,ARORMBJ1241B9CDB1A,4,1.0,-9.102,127.984,1.0,5,0.5539999999999999,0.577184378,0.003,29.084,54.104,-160.363,222.989,-170.426,129.421,-235.956,211.325,-85.95299999999997,102.758,-126.311,273.396,-74.725,73.406,-73.29899999999998,67.23100000000001,-47.508,72.734,-55.059,63.518,-134.534,45.78100000000001,-45.51600000000001,55.37,1
2005,Confessions of a Broken Heart (Daughter to Father),Lindsay Lohan,SOYCRTI1366C751570,ARUBDKR1187FB3FC29,4,0.97,-5.073,120.034,0.728,11,0.765,0.7422561390000001,0.005,0.0,59.74800000000001,-127.262,220.079,-88.462,203.388,-139.112,113.546,-70.256,101.26,-77.46600000000002,135.80200000000002,-70.0,95.675,-82.535,98.004,-81.317,39.361,-58.782,67.053,-69.486,44.723,-62.476000000000006,46.99800000000001,0
1999,All Night Long,Faith Evans,SOVRDYW12C0DDBDF82,ARWDO1Y1187FB380D4,4,0.0,-18.937,129.936,0.665,7,0.659,0.472577243,0.009000000000000001,3.547,44.078,-18.811,278.817,-137.47,197.953,-198.626,181.235,-68.40100000000001,157.16899999999995,-75.559,192.788,-121.061,67.789,-105.392,102.693,-52.757,68.314,-44.096,71.843,-72.523,67.911,-52.328,61.411,1
2009,Prelude To April,Yngwie Malmsteen,SOURGHN1311AFE507B,ARWVYIM11F4C8411E4,4,0.7659999999999999,-10.898,120.532,0.254,8,0.066,0.283258039,0.009000000000000001,7.723,52.584,-150.536,60.57100000000001,-64.666,109.829,-263.136,278.039,-26.196,68.517,-84.49600000000002,26.912,-58.345,43.764,-71.368,158.349,-38.983,46.414,-35.44,54.047,-106.669,25.527,-36.616,23.749,0
1992,Achy Breaky Heart,Billy Ray Cyrus,SOZLCGL137D1B81207,ARS56M31187B991A14,4,1.0,-7.869,122.627,0.627,4,0.6559999999999999,0.860269339,0.044,0.0,53.875,-64.223,346.147,-124.946,101.505,-264.871,242.168,-42.589,141.96200000000005,-80.72800000000002,149.98,-83.735,73.718,-62.397,94.423,-66.17,52.732,-71.11,99.793,-152.965,31.075,-39.379,47.0,1
1995,D.F. Dogs (Instrumental),Energy Orchard,SOKTTFS13129A919CC,AR55EDZ1187B998B19,4,0.5589999999999999,-10.84,67.875,0.174,9,0.0,0.7062588679999999,0.012,0.16399999999999998,54.474,-12.85,189.471,-67.815,134.321,-45.771,115.96,-39.621,76.279,-76.994,15.072,-59.428,49.762,-40.405,80.395,-57.494,32.562,-54.45399999999999,40.047,-48.736,27.638,-35.496,42.426,0
1993,Slam,Onyx,SOHBXMK1377069A898,ARZH3SW1187B98C96E,4,1.0,-13.407,98.317,0.906,11,0.509,0.6964862409999999,0.005,0.0,49.355,-103.071,291.223,-177.475,199.533,-234.478,192.108,-95.278,143.204,-115.959,182.133,-107.055,86.306,-87.506,152.369,-77.422,61.301,-65.98100000000001,104.14,-131.592,54.24800000000001,-57.477,48.589,1
1990,Talking to You,Ian Gillan,SOCOOOS1373F71A505,AR9V53X1187B9A5298,4,0.943,-11.5,96.953,0.975,10,0.3,0.924074111,0.041,0.0,51.026,-23.29,193.944,-75.17,102.88,-150.641,95.331,-33.954,115.109,-70.459,108.717,-55.645,52.28,-60.462,50.99100000000001,-55.602,58.812,-52.205,44.145,-51.289,58.838,-46.702,74.082,0
1996,C'mon N' Ride It (The Train),Quad City DJ's,SOMDVMN12C106CF22D,ARK68931187FB3B3BE,4,0.615,-16.578,136.27700000000002,0.764,1,0.557,0.67470353,0.011,3.153,43.826,-105.285,209.724,-108.077,123.061,-98.837,138.928,-91.571,97.312,-85.947,115.227,-62.581,89.706,-63.552,111.574,-73.655,74.77,-63.502,88.40799999999999,-51.082,65.137,-93.094,63.327,1
1994,Linger,The Cranberries,SOHUMTM1376D3E2FA6,ARCBIPV1187B9AC2D1,4,0.884,-15.317,94.857,0.615,7,1.0,0.440130834,0.003,0.136,49.27,-42.331,213.803,-166.32,141.621,-125.896,147.718,-54.682,63.927,-70.087,63.38,-90.243,55.43,-64.652,48.733,-46.851000000000006,25.512,-39.336,36.819,-40.531,26.289,-47.178,32.472,1
2010,Can't Be Tamed,Miley Cyrus,SOBSNTF13B1C87D28E,ARYAVBS1187FB5B46C,4,1.0,-15.746,120.446,0.626,9,0.009000000000000001,0.586531492,0.017,29.378,47.19600000000001,-68.403,271.332,-125.922,134.482,-98.295,140.77200000000005,-61.125,98.976,-73.058,109.547,-87.809,84.488,-89.51799999999999,74.334,-65.612,38.269,-85.15799999999999,65.99,-67.756,27.194000000000006,-64.807,43.502,1
1992,Just Another Day,Jon Secada,SOWIBGO137339BA734,ARRCBW21187B9B6183,4,1.0,-9.42,105.893,1.0,6,0.638,0.677700525,0.006,0.0,54.072,-30.971,267.772,-194.211,108.126,-140.584,150.741,-72.047,120.298,-106.632,144.434,-66.75399999999999,76.406,-66.186,81.361,-76.796,48.926,-46.895,49.601000000000006,-62.52,40.146,-56.53100000000001,43.783,1
1999,You,Jesse Powell,SOWJLTI13AEF497ED1,ARAYMKX1187FB57274,4,1.0,-15.804,112.252,1.0,3,0.153,0.225690947,0.003,3.695,49.937,-81.804,239.474,-134.369,150.216,-215.509,165.77599999999995,-59.574,158.055,-108.636,90.911,-91.346,91.659,-100.814,75.384,-65.611,76.516,-55.25100000000001,83.57700000000001,-80.242,53.47,-57.306,43.424,1
1999,Body Bag,Dr. Dooom,SOHPFPY12AF72A1519,ARJ1WON1187FB5A6E0,4,1.0,-9.095,90.079,0.976,1,0.428,0.740892894,0.011,0.0,52.833,-129.609,175.731,-151.025,124.262,-135.898,201.456,-55.13,119.68,-127.887,96.089,-88.48100000000002,56.006,-105.709,114.75,-90.265,44.664,-69.226,72.5,-93.561,48.688,-50.341,46.432,0
2003,Love Of My Life (An Ode To Hip Hop),Erykah Badu,SONRQZA13731ABC4B7,AR24DZB1187FB3C869,4,1.0,-10.1,87.465,0.758,7,0.129,0.381735274,0.0,0.0,56.024,-234.723,240.658,-256.249,159.22299999999996,-335.972,421.575,-83.425,175.122,-185.896,211.856,-128.721,83.13600000000002,-95.488,196.694,-75.166,71.063,-83.391,127.684,-142.839,97.807,-56.434,54.657,1
1998,Fly Daze,Zebrahead,SOAYXVD1311AFE0244,ARCBQRB1187FB52F88,4,1.0,-8.382,115.111,0.8240000000000001,2,0.184,0.631746376,0.006,0.0,53.559,-27.498,366.876,-163.389,128.216,-160.993,369.477,-93.683,120.291,-219.269,148.148,-145.309,56.81,-142.355,106.482,-98.198,48.354,-52.148,84.166,-93.563,67.59100000000001,-61.659,50.914,0
2001,It's Been Awhile,Staind,SOKUIEJ1316771691D,AR3WLE91187B99430A,4,0.8640000000000001,-4.54,116.554,0.885,6,1.0,0.762284787,0.001,0.0,58.593,-128.36700000000002,188.848,-136.196,89.00299999999999,-171.149,288.084,-77.14399999999998,81.833,-104.06,61.302,-80.232,36.643,-74.87100000000002,93.379,-48.277,59.57100000000001,-62.525,75.818,-101.589,42.212,-44.099,31.066,1
1999,Liberty Bell,The Gathering,SOOFXIH13770C10E9B,ARKAL321187B9AD4BE,4,0.951,-6.942,132.408,0.417,0,0.763,0.901749299,0.023,0.0,56.348,-39.07,180.706,-75.847,142.545,-164.245,262.238,-44.83,62.698,-86.601,35.819,-56.13800000000001,59.651,-56.662,154.268,-67.759,26.42,-60.916,41.874,-56.442,19.363,-31.476,48.967,0
2005,When I'm Gone,Eminem,SOMLWTE1368E164612,ARTH9041187FB43E1F,4,0.28600000000000003,-19.999,150.10399999999996,0.362,10,0.64,0.263340807,0.003,5.664,37.626,-94.863,193.018,-191.092,117.831,-188.023,221.848,-128.851,110.721,-156.998,155.501,-68.212,95.558,-108.299,99.15,-77.54,61.402,-79.472,97.117,-95.717,64.931,-79.051,41.25100000000001,1
1999,Please Remember Me,Tim McGraw,SOBCYIA1374C6303BE,ARDR3K91187B9B04EB,4,0.332,-16.777,151.725,0.477,1,0.7190000000000001,0.234315881,0.002,11.223,45.349,-142.53,176.16,-153.506,102.165,-206.773,92.072,-93.332,83.723,-68.134,132.30700000000002,-74.865,73.423,-93.685,95.741,-72.727,53.753,-68.876,73.638,-47.605,50.099,-58.293,42.40600000000001,1
1994,Kalluri's Radio,Cornershop,SOGHTRL12AF729F56B,AR6LM3I1187B9B2B34,4,0.8740000000000001,-8.802999999999997,137.925,0.175,0,0.326,0.8517076720000001,0.033,19.205,54.603,-50.75,205.495,-67.895,144.44299999999996,-138.805,142.32,-48.299,106.932,-75.495,210.618,-78.221,77.76100000000002,-46.521,76.119,-42.575,35.971,-30.324,111.122,-69.972,63.684,-34.741,45.835,0
2001,Urban Decadence,Agnostic Front,SODSLNM12A58A7BB16,AR0O3AV1187FB4D030,4,0.475,-6.2360000000000015,102.652,0.732,4,0.236,0.987476727,0.016,31.682,55.394,19.829,134.586,-142.863,87.963,-333.8230000000001,324.827,-44.17,63.902,-66.87100000000001,249.096,-68.219,68.922,-31.044,80.551,-50.177,31.389,-41.385,65.02199999999999,-145.281,95.238,-44.223,29.367,0
2009,Super Villain,Powerman 5000,SOXFRFY12AC95F018F,ARHJHO71187FB37F4A,4,0.76,-1.851,136.05100000000002,1.0,3,0.114,0.968799074,0.014,1.546,59.176,16.616,278.184,-92.106,143.71,-77.343,325.711,-65.00399999999999,76.192,-97.537,41.38399999999999,-58.056,64.362,-57.952,78.431,-50.88800000000001,48.293,-45.852,58.131,-139.298,44.041,-75.44800000000002,39.082,0
2006,Shake That,Eminem,SOWALXM1392ADEB45D,ARTH9041187FB43E1F,4,1.0,-16.127,106.994,1.0,8,0.03,0.372800123,0.004,22.068,45.555,-70.566,246.529,-188.702,103.111,-170.615,156.942,-87.539,92.579,-110.57,146.963,-106.133,75.679,-128.499,115.67,-63.588,63.64100000000001,-69.051,90.838,-104.851,74.39699999999998,-56.945,43.26300000000001,1
1996,Archetype,Dark Tranquillity,SOTFCWS1311AFDC253,AR27M2F1187B9B1C50,4,0.997,-8.033,89.99600000000002,0.86,10,0.605,0.039780507,0.001,0.0,54.739,-230.384,216.419,-220.838,82.787,-159.123,379.49300000000005,-66.415,80.503,-229.568,86.541,-75.418,89.67399999999998,-43.242,103.019,-68.346,43.683,-62.14100000000001,66.715,-144.313,49.31100000000001,-41.033,37.942,0
1994,50 Candles,Boyz II Men,SOGAAQB1315CD48824,ARR9XGB1187B9912E6,4,0.945,-12.202,136.023,0.64,1,0.39,0.31610855,0.003,0.0,52.619,-81.578,328.084,-226.503,61.549,-230.133,286.407,-61.934,156.707,-178.128,97.94,-119.516,55.354,-107.676,100.71,-73.931,57.92,-58.912,73.737,-93.757,56.279,-53.618,48.107,0
2003,Where Is The Love?,Black Eyed Peas,SODBSJE137403D8B70,ARTDQRC1187FB4EFD4,4,1.0,-11.729,94.097,0.219,5,0.589,0.450205638,0.005,7.84,50.14,-148.976,257.844,-150.372,121.993,-225.713,268.971,-61.252,123.574,-110.311,204.821,-113.933,71.087,-124.022,104.14,-63.69,67.176,-68.14699999999999,103.783,-120.849,84.5,-53.28,48.083,1
2004,If I Ain't Got You,Alicia Keys,SOCDTWY137745B1C85,AR52EZT1187B9900BF,4,0.7659999999999999,-10.299,80.605,0.081,7,0.693,0.413212128,0.006999999999999999,0.0,54.26600000000001,-123.027,181.09,-125.487,162.77,-196.048,129.625,-31.332,131.532,-93.276,129.033,-95.072,80.922,-83.116,84.881,-57.191,48.027,-53.479,87.991,-72.833,47.828,-63.785,67.73,1
2004,How Do I Live,LeAnn Rimes,SORIKCO135C2894732,ARE3LP51187B9ACD29,4,0.995,-9.636,128.3,0.942,2,0.565,0.424962266,0.005,0.0,55.788,-126.512,194.511,-178.41099999999997,140.59799999999998,-217.911,116.465,-98.414,106.812,-111.647,132.386,-112.845,99.749,-66.59899999999999,51.29600000000001,-41.346,54.298,-51.734,45.478,-81.124,42.817,-60.567,49.965,1
2008,Bubbly,Colbie Caillat,SOEZIDA135CB18B927,ARQ2I6K1187FB59949,4,0.976,-11.205,127.89,0.7070000000000001,9,0.848,0.410824147,0.001,0.0,52.618,-146.333,171.549,-197.048,103.063,-176.579,177.81099999999995,-46.151,142.16299999999995,-102.552,89.146,-75.643,77.374,-148.47299999999996,118.653,-61.353,61.625,-69.782,82.57600000000002,-76.273,55.271,-61.219,55.271,1
2008,Oh Me Oh My,Dr. Dog,SOHDBHW1311AFDBD16,ARW1XCK1187B9A2D47,4,1.0,-13.745,118.238,0.852,5,0.303,0.422473156,0.017,13.137,49.158,-121.794,231.89,-73.069,162.328,-149.091,234.552,-145.137,69.0,-59.742,142.186,-46.572,91.114,-94.623,94.551,-81.219,21.083,-50.598,61.803,-72.707,43.669,-44.98,39.508,0
1999,Latex Love,Vice Squad,SOGAYUV1311AFEC409,ARW9NPM1187B9911AF,4,1.0,-7.388,147.121,0.946,11,0.7559999999999999,0.910752936,0.047,0.0,55.354,-50.451,171.13,-108.53,97.297,-249.516,420.309,-45.532,57.49100000000001,-69.301,191.225,-55.606,64.84100000000001,-46.471,101.736,-55.89,24.789,-50.859,78.242,-81.685,35.572,-33.288000000000004,48.255,0
2005,Just A Lil Bit,50 Cent,SOAYIRV1315CD46D2E,AR23C041187FB4D534,4,1.0,-7.544,96.831,0.6920000000000001,11,0.123,0.668366703,0.001,0.0,55.04600000000001,-89.382,323.82,-160.751,239.07,-150.94299999999996,239.491,-58.364,170.74900000000005,-203.642,54.482,-70.645,97.741,-116.888,131.284,-66.16,52.34,-81.38,93.417,-85.29799999999999,73.10600000000002,-34.808,59.48,1
1992,Mysterious Ways,U2,SOQGHIV1377A5F1539,ARUJ5A41187FB3F5F1,4,1.0,-7.441,99.768,0.762,10,0.618,0.718273961,0.004,0.0,55.32,-65.027,186.98,-146.672,93.821,-127.75,148.439,-99.335,109.204,-95.683,124.065,-75.703,45.611,-88.479,69.236,-66.013,56.747,-58.047,46.869,-72.028,65.005,-47.034,46.147,1
2009,Gives You Hell,The All-American Rejects,SOGKKFF1392AE47D76,ARR1R5V1187FB4D234,4,0.969,-20.459,96.554,0.7809999999999999,7,0.7140000000000001,0.16309836800000002,0.001,4.09,46.554,-158.922,260.654,-204.562,76.146,-160.606,194.138,-68.4,130.967,-105.794,104.329,-95.223,48.612,-115.586,87.208,-54.447,53.96,-62.951,85.726,-139.39,35.387,-47.815,50.48,1
2002,Section 4 (La La),The Polyphonic Spree,SOKMQEI12A6701F8DC,ARHMVQB1187FB3F005,4,1.0,-4.987,143.4,0.314,2,0.128,0.972359649,0.002,22.607,57.233,-143.666,201.149,-73.468,117.821,-85.084,71.683,-53.422,114.408,-80.126,37.543,-40.989,75.38600000000002,-47.511,60.56399999999999,-64.411,33.222,-47.713,30.045,-39.851,23.835,-35.628,32.115,0
2000,Everything You Want,Vertical Horizon,SOQGFGO12B8D798976,ARTMGWK1187B9AC568,4,0.731,-17.952,97.662,0.462,3,0.581,0.577907839,0.014,11.696,41.685,-104.605,135.892,-82.84899999999998,157.123,-164.511,137.877,-80.10600000000002,65.40899999999999,-79.752,66.867,-73.41,73.345,-70.407,70.86,-66.30199999999999,53.308,-67.078,44.161,-106.974,52.544,-46.934,55.532,1
2003,Sovereign Lover,Harry Connick,SOOSILP12AF729F74F,AR9I1L41187FB37F0E,4,0.968,-16.782,79.344,0.105,0,0.265,0.434348171,0.011,0.0,51.422,-159.81,182.93,-157.29399999999995,69.334,-123.838,351.533,-45.444,96.16,-92.544,84.863,-70.298,50.952,-78.94,126.147,-51.238,40.24800000000001,-42.037,65.668,-85.29799999999999,60.837,-57.275,37.234,0
2006,Keep Ya Head Up,Lyfe Jennings,SODRLWQ1311AFDAB78,AR1HUQI1187B9AA854,4,0.7509999999999999,-5.964,86.493,0.977,1,0.5489999999999999,0.7516236620000001,0.003,3.168,55.502,-136.02,309.262,-166.043,159.291,-428.278,206.002,-43.868,132.143,-108.155,140.57,-119.614,85.006,-83.82600000000002,90.845,-62.877,67.225,-77.84100000000002,89.338,-117.175,81.963,-38.974,62.192,0
1997,I Want You,Savage Garden,SOMXLGQ137385ABA6F,ARBGWMW1187B9AEA3E,4,0.295,-16.028,106.09,0.78,10,0.454,0.484253042,0.011,13.464,43.179,-52.614,254.886,-173.142,145.88,-218.269,94.018,-96.416,142.72299999999996,-91.85,75.455,-77.631,57.983,-71.876,69.472,-91.353,50.677,-39.117,61.342,-51.699,72.105,-55.967,40.731,1
2000,Strategy,Sean Paul,SOPDFKM1377A5FBF63,ARGQL2Q1187B9B0149,4,1.0,-11.075,88.99799999999998,0.975,7,0.7709999999999999,0.7198312109999999,0.002,0.0,51.331,-59.859,224.64,-141.30100000000004,147.01,-153.674,307.223,-63.316,180.741,-95.586,168.065,-103.441,85.697,-152.999,86.007,-90.652,44.117,-87.954,137.61,-127.869,55.84,-48.519,51.398,0
1991,Get Here,Oleta Adams,SOABSIU12A6701E2F5,ARQAHR31187FB3FDD0,4,0.95,-16.924,108.353,0.433,10,0.588,0.214107919,0.004,0.0,51.007,-182.427,171.13,-143.175,155.504,-231.4,245.304,-44.977,133.838,-187.986,132.411,-107.401,82.65899999999998,-67.96600000000001,121.104,-81.313,68.47,-84.455,48.162,-84.346,51.82,-64.23899999999999,61.492,1
2000,Runaway Run,Hanson,SOADAYX1315CD47B54,ARUV3981187B9B6724,4,0.901,-5.934,120.205,0.91,0,0.843,0.913043516,0.004,0.01,57.052,-126.276,170.94,-147.985,107.366,-134.886,285.928,-39.3,115.057,-97.94,129.47299999999998,-83.053,86.46600000000002,-78.273,138.092,-79.58,42.249,-59.29,39.912,-86.76700000000002,44.849,-53.50100000000001,55.362,0
2004,Burn,Usher,SOASLVF135CAE277DF,ARPDVPJ1187B9ADBE9,4,0.982,-6.767,119.933,0.82,1,0.6759999999999999,0.525464312,0.001,0.0,58.16,-139.303,500.564,-189.973,222.674,-312.482,313.647,-67.85,150.855,-131.585,166.525,-101.951,76.07300000000002,-142.94899999999996,106.931,-78.725,57.15600000000001,-100.101,90.532,-100.061,62.429,-60.901,55.519,1
1999,Lately,Divine,SOBVBQN13167710000,ARDVGAF1187FB5C83A,4,0.7979999999999999,-8.846,121.004,0.8009999999999999,11,0.113,0.486330571,0.003,0.0,53.882,-163.41,188.828,-206.131,70.558,-287.2290000000001,343.886,-67.087,142.286,-210.238,121.453,-106.204,99.37,-142.865,90.572,-70.973,42.315,-88.79,85.21700000000001,-91.344,60.12600000000001,-49.01300000000001,57.75899999999999,1
